,patient_id,threshold,community_size,f1_mean,f1_std,f1_median,f1_min,f1_max,precision_mean,precision_std,precision_median,precision_min,precision_max,recall_mean,recall_std,recall_median,recall_min,recall_max
0,R305-0009,0.75,318,0.2984323205388111,0.010927555888301065,0.2984323205388111,0.2907053716683984,0.3061592694092237,0.37283464594349836,0.02605223708825685,0.37283464594349836,0.35441293243331223,0.3912563594536844,0.27484229684113504,0.005990732249825981,0.27484229684113504,0.27060620944301017,0.27907838423925996
1,R305-0009,0.85,106,0.28571504681026005,0.0034960832187320265,0.28571504681026005,0.28324294265870215,0.28818715096181796,0.37108797058089316,0.000979803398070523,0.37108797058089316,0.37039514495388787,0.37178079620789845,0.2653818980021252,0.010597097357479029,0.2653818980021252,0.2578886185997577,0.27287517740449263
2,R305-0009,0.9,39,0.2935097091185527,0.004260954949541577,0.2935097091185527,0.29049675897940147,0.29652265925770394,0.34608332609944936,0.009177638013801805,0.34608332609944936,0.33959375602461467,0.35257289617428406,0.2749755774256414,0.004324782067312634,0.2749755774256414,0.27191749469869064,0.2780336601525921
3,R305-0009,0.95,4,0.3001719672016292,0.009236154379222178,0.3001719672016292,0.2936410198079954,0.30670291459526305,0.383883328897615,0.009392131104526486,0.383883328897615,0.3772420893038112,0.39052456849141876,0.27435493664962385,0.011294954300248598,0.27435493664962385,0.2663681978707259,0.2823416754285218
4,R305-0009,0.98,0,,,,,,,,,,,,,,,
