,patient_id,threshold,community_size,f1_mean,f1_std,f1_median,f1_min,f1_max,precision_mean,precision_std,precision_median,precision_min,precision_max,recall_mean,recall_std,recall_median,recall_min,recall_max
32,R305-0009,0.9,23,0.3349529082653541,0.03219411340945995,0.3348743857291148,0.30274486923788624,0.3830931912949106,0.46699579771790983,0.052664285197448854,0.4521744159148739,0.4135595761695322,0.55429094714809,0.3058234872896527,0.04079728356855207,0.2811970402195966,0.2758622747344552,0.37188506981740066
33,R305-0009,0.95,0,,,,,,,,,,,,,,,
34,R305-0009,0.98,0,,,,,,,,,,,,,,,
35,R305-0010,0.75,212,0.12081152583077472,0.0384185999554404,0.11894736842105263,0.07894736842105263,0.1826330532212885,0.30833333333333335,0.16051133570215184,0.25,0.15,0.5416666666666666,0.0828021978021978,0.026607855544813,0.07857142857142857,0.05357142857142857,0.12239010989010989
36,R305-0010,0.85,67,0.17260060686834142,0.018294915723721883,0.17437070938215105,0.1480549199084668,0.1989107383844226,0.3709569597069597,0.10088516533158251,0.3333333333333333,0.2738095238095238,0.49615384615384617,0.1275824175824176,0.021616270785256058,0.12239010989010989,0.10315934065934065,0.16222527472527473
37,R305-0010,0.9,18,0.1352399660023499,0.053061315458575786,0.13552807486631016,0.05555555555555555,0.19404761904761902,0.3561904761904762,0.15428360154344148,0.4285714285714286,0.125,0.5,0.08868131868131868,0.0378220981672005,0.07994505494505494,0.03571428571428571,0.13351648351648351
38,R305-0010,0.95,0,,,,,,,,,,,,,,,
39,R305-0010,0.98,0,,,,,,,,,,,,,,,
40,R306-0009,0.75,146,0.42714689442259496,0.06840227976637567,0.4571150097465887,0.3250892401835798,0.49736017332407817,0.42559109596373224,0.09746838777877967,0.44004329004329007,0.26858974358974363,0.5364942528735632,0.5393939393939393,0.07040004816369712,0.5606060606060606,0.4318181818181818,0.6231060606060607
41,R306-0009,0.85,20,0.4968435942322475,0.027033294195612477,0.48996644728352046,0.4672364672364673,0.531415343915344,0.45423614020388214,0.015136872035443403,0.45601173020527863,0.43548387096774194,0.4741743471582181,0.628030303030303,0.051251973690410534,0.625,0.5587121212121212,0.6875
42,R306-0009,0.9,2,0.48778129549602256,0.02007353164591955,0.4960892569588222,0.464756363249907,0.5113840155945419,0.43996467242434983,0.02262100227677466,0.4332844574780059,0.41705069124423966,0.4771505376344086,0.6284090909090909,0.03381092942491638,0.6420454545454546,0.5833333333333333,0.6666666666666666
43,R306-0009,0.95,0,,,,,,,,,,,,,,,
44,R306-0009,0.98,0,,,,,,,,,,,,,,,
45,R306-0011,0.75,263,0.15032735997886446,0.060786560011060004,0.15249133806302592,0.06,0.23138148667601682,0.31824494949494947,0.23163690928991243,0.21969696969696967,0.09375,0.625,0.12184873949579833,0.05026187024255392,0.11764705882352941,0.04411764705882353,0.17086834733893558
46,R306-0011,0.85,139,0.16472689004381383,0.05747343209487432,0.16414141414141414,0.08,0.2315340909090909,0.3178869047619048,0.16040894992041177,0.2738095238095238,0.125,0.55,0.13767507002801121,0.048694902972173625,0.14705882352941177,0.058823529411764705,0.18837535014005602
47,R306-0011,0.9,65,0.15931621047153782,0.003997872982932543,0.15853658536585366,0.15384615384615385,0.16414141414141414,0.19105248917748918,0.11171783733938617,0.14285714285714285,0.13541666666666666,0.390625,0.17352941176470588,0.016109486985446057,0.17647058823529413,0.14705882352941177,0.19117647058823528
48,R306-0011,0.95,8,0.16842157711802755,0.026908538472723263,0.17642642642642642,0.13157894736842105,0.20277777777777778,0.25901703369094675,0.1339014232053184,0.25,0.11904761904761904,0.40217391304347827,0.18529411764705883,0.028667042190614594,0.17647058823529413,0.14705882352941177,0.22058823529411764
49,R306-0011,0.98,0,,,,,,,,,,,,,,,
50,R306-0012,0.75,160,0.08789682539682539,0.043420659581683466,0.08571428571428572,0.03571428571428571,0.13333333333333333,0.15,0.07126096406869613,0.14583333333333331,0.08333333333333333,0.25,0.06439393939393939,0.033560691565661646,0.06439393939393939,0.022727272727272728,0.10606060606060605
51,R306-0012,0.85,31,0.1007947607947608,0.03760955177776791,0.09126984126984126,0.06666666666666667,0.15,0.19916666666666666,0.10657222381506773,0.14583333333333331,0.125,0.375,0.07303030303030303,0.027905125898718394,0.07272727272727272,0.045454545454545456,0.10606060606060605
52,R306-0012,0.9,2,0.21799996314315198,0.06441636979505704,0.23809523809523808,0.13541666666666666,0.2863408521303258,0.3729166666666667,0.21569292408421747,0.3,0.175,0.65625,0.1731818181818182,0.0406790671153778,0.18257575757575759,0.10984848484848483,0.2090909090909091
53,R306-0012,0.95,0,,,,,,,,,,,,,,,
54,R306-0012,0.98,0,,,,,,,,,,,,,,,
55,R307-0008,0.75,218,0.3521036126571841,0.05094998203747756,0.3643320964749536,0.2727272727272727,0.395,0.4448226416592785,0.06894711709015582,0.48004201680672276,0.3422101449275362,0.50503663003663,0.3067669172932331,0.043227381686352484,0.3026837928153718,0.23992272347535504,0.35280910609857974
56,R307-0008,0.85,76,0.38136231416763017,0.06744664192456706,0.39893617021276595,0.2964194373401534,0.4624410142702826,0.4305769459298871,0.046657676627273534,0.4204545454545454,0.3864705882352941,0.4798611111111112,0.35887635756056807,0.07838268927782589,0.3798558897243107,0.25381161236424393,0.45180659983291566
57,R307-0008,0.9,25,0.42168581582620995,0.029942311263774994,0.42120726495726496,0.38833653119367406,0.4586363636363637,0.448589032861836,0.019346660605030635,0.4466205837173579,0.42976190476190473,0.47537878787878785,0.4365601503759398,0.03679586890093915,0.42778822055137844,0.4047096908939014,0.49550960735171257
58,R307-0008,0.95,0,,,,,,,,,,,,,,,
59,R307-0008,0.98,0,,,,,,,,,,,,,,,
60,R307-0009,0.75,236,0.1961746207917129,0.032743181308854334,0.1792452830188679,0.16666666666666666,0.2459119496855346,0.1885110294117647,0.07559906385427045,0.140625,0.1328125,0.30637254901960786,0.2546052631578947,0.027063571524517337,0.25,0.2236842105263158,0.2916666666666667
61,R307-0009,0.85,115,0.22579003127508857,0.0438399912530055,0.2064102564102564,0.17592592592592593,0.2845084409136047,0.20939011968423732,0.05394814371062746,0.21969696969696967,0.1357142857142857,0.28256302521008403,0.2864035087719298,0.03786786073816681,0.2708333333333333,0.25,0.3333333333333333
62,R307-0009,0.9,47,0.279998964430152,0.04142349659862639,0.264161220043573,0.23148148148148148,0.32507861635220126,0.2760526483320601,0.05175460192608384,0.2855392156862745,0.21904761904761905,0.3522727272727273,0.33333333333333337,0.04166666666666668,0.3125,0.2916666666666667,0.39583333333333337
63,R307-0009,0.95,2,0.26422657952069717,0.019689915381710086,0.264161220043573,0.23474945533769065,0.28703703703703703,0.2632783882783883,0.03076255269410724,0.2607142857142857,0.23186813186813188,0.30238095238095236,0.32083333333333336,0.023753654689565373,0.3125,0.2916666666666667,0.3541666666666667
64,R307-0009,0.98,0,,,,,,,,,,,,,,,
65,R307-0013,0.75,248,0.19851031727275514,0.03435446633288818,0.18150943396226416,0.17094339622641508,0.2549773755656109,0.3424550648209185,0.10413527225036678,0.3175,0.22103658536585366,0.48873873873873874,0.19012939958592132,0.051379524794354134,0.15566770186335405,0.1486801242236025,0.24956004140786747
66,R307-0013,0.85,138,0.26022234347500395,0.02661457962230977,0.25287356321839083,0.23941532258064516,0.30410447761194026,0.3343121458562635,0.03020077825163552,0.34444444444444444,0.28594771241830064,0.36458333333333337,0.25232919254658387,0.03390466702002803,0.23680124223602486,0.2329192546583851,0.31211180124223603
67,R307-0013,0.9,62,0.29301042322519016,0.013816133019635293,0.2884057971014493,0.27860576923076924,0.31565147236789026,0.32571319107904473,0.025162548336518015,0.3273809523809524,0.2971153846153846,0.3566066066066066,0.3018633540372671,0.0215888773806703,0.3082298136645963,0.27251552795031053,0.3299689440993789
68,R307-0013,0.95,8,0.3281957164675372,0.01288002455800945,0.32971014492753625,0.3110694183864916,0.3461981566820277,0.31638937331830047,0.012760855654791245,0.30818318318318316,0.3054812834224599,0.33207070707070707,0.35139751552795034,0.032485301507764776,0.35170807453416153,0.3198757763975155,0.40100931677018636
69,R307-0013,0.98,0,,,,,,,,,,,,,,,
70,R308-0006,0.75,218,0.44069451609729887,0.02091633229091785,0.452171159798861,0.40721040189125296,0.45778992776886035,0.46365828466890113,0.0570653691607674,0.4755110062893082,0.37037037037037035,0.5184263348052991,0.47346014492753624,0.011026423711004657,0.4778079710144927,0.46044685990338163,0.486262077294686
71,R308-0006,0.85,86,0.44717578587181384,0.0244799651699792,0.4546783625730994,0.41868729096989965,0.4794033163598381,0.4765562975574109,0.017708835050377132,0.4755821875387093,0.45238095238095244,0.4956103678929766,0.48297101449275365,0.022025133215269454,0.48278985507246375,0.45153985507246375,0.512530193236715
72,R308-0006,0.9,30,0.4582099302538369,0.015426067108879027,0.4662614929094593,0.4412254558204769,0.4722517730496454,0.4868138772321903,0.040580626372802325,0.49043367346938777,0.4376785714285714,0.5388621794871794,0.49673913043478257,0.008827069049697177,0.49365942028985504,0.4867149758454106,0.5090579710144928
73,R308-0006,0.95,0,,,,,,,,,,,,,,,
74,R308-0006,0.98,0,,,,,,,,,,,,,,,
75,R308-0011,0.75,216,0.1700672973248017,0.05619088601604502,0.14705882352941177,0.11363636363636363,0.2574370709382151,0.2618326118326118,0.09878078406584338,0.2738095238095238,0.125,0.38888888888888884,0.1448809523809524,0.052268548227273816,0.11071428571428571,0.10654761904761904,0.225
76,R308-0011,0.85,75,0.21670598330865526,0.03886483568303816,0.20416666666666666,0.1699792960662526,0.2594309462915601,0.32981240981240983,0.09278775798226505,0.37103174603174605,0.225,0.41818181818181815,0.18,0.027324605583517292,0.18928571428571428,0.1494047619047619,0.20595238095238094
77,R308-0011,0.9,32,0.20546237614332244,0.0393567035782468,0.2,0.1642512077294686,0.2642816742081448,0.3392307692307692,0.09436961700803984,0.33035714285714285,0.22115384615384615,0.48214285714285715,0.16773809523809524,0.0378559261559497,0.1607142857142857,0.12738095238095237,0.22797619047619047
78,R308-0011,0.95,4,0.3112296294699046,0.03858877699482063,0.3241341991341991,0.263048128342246,0.34957097860323666,0.3185422502334267,0.020735338100257825,0.3205882352941176,0.2902777777777778,0.3412698412698413,0.33,0.058609949102407924,0.3190476190476191,0.2601190476190476,0.40119047619047615
79,R308-0011,0.98,0,,,,,,,,,,,,,,,
80,R309-0011,0.75,36,0.47663035377595114,0.049332942258659015,0.4839239749954036,0.3992687984284623,0.5298392084106369,0.4710186971862935,0.0438792212945893,0.4571360153256705,0.42998955067920586,0.5238843813387424,0.5052631578947369,0.05514925779718326,0.5197368421052632,0.4100877192982456,0.5537280701754386
81,R309-0011,0.85,6,0.5452466354851713,0.01655151283854662,0.5492205215419501,0.5273081772754868,0.5688031180642018,0.48943393627297227,0.018118427063319502,0.49116379310344827,0.4608753315649867,0.5069726166328601,0.6254385964912281,0.04636874589168731,0.6293859649122807,0.5668859649122807,0.6820175438596492
82,R309-0011,0.9,0,,,,,,,,,,,,,,,
83,R309-0011,0.95,0,,,,,,,,,,,,,,,
84,R309-0011,0.98,0,,,,,,,,,,,,,,,
85,R309-0015,0.75,252,0.24815807112368274,0.009240234635708626,0.24685077519379844,0.24074930619796486,0.26367781155015196,0.22169146596635314,0.007243780794793195,0.22126436781609193,0.210423197492163,0.22808555399719496,0.2986111111111111,0.016832221727140037,0.2951388888888889,0.28125,0.3263888888888889
86,R309-0015,0.85,126,0.26705615093603646,0.027760490867830483,0.2752380952380952,0.22171052631578947,0.2931547619047619,0.23186458931689874,0.024166479831077916,0.22934322033898305,0.1951800847457627,0.25571236559139787,0.33125,0.0390219697141286,0.3333333333333333,0.2743055555555556,0.375
87,R309-0015,0.9,59,0.24157003376795305,0.02447318862110014,0.23637702503681884,0.21457431457431458,0.27375,0.30243967867822735,0.11748746294336687,0.234375,0.2031024531024531,0.4437441643323996,0.29097222222222224,0.03306824569669201,0.2847222222222222,0.2604166666666667,0.34375
88,R309-0015,0.95,5,0.1804530979129015,0.011689632792496723,0.17647058823529413,0.17,0.1940090560780216,0.16176524864024863,0.03941458897976595,0.13636363636363635,0.1328125,0.21794871794871795,0.24583333333333332,0.008987624378850543,0.25,0.2361111111111111,0.2534722222222222
89,R309-0015,0.98,0,,,,,,,,,,,,,,,
90,R309-0016,0.75,271,0.17981242895035998,0.01649166445927229,0.17307692307692307,0.16666666666666666,0.20833333333333331,0.1518264103887169,0.03591694956680348,0.1388888888888889,0.13157894736842105,0.21568627450980393,0.24055555555555555,0.014245423783286757,0.25,0.225,0.25277777777777777
91,R309-0016,0.85,113,0.17436781609195404,0.025168214629024254,0.1724137931034483,0.15517241379310345,0.21666666666666667,0.1764705882352941,0.11527961578229014,0.13157894736842105,0.11842105263157894,0.38235294117647056,0.24055555555555555,0.014245423783286757,0.25,0.225,0.25277777777777777
92,R309-0016,0.9,32,0.16252380952380951,0.014163765209080494,0.16666666666666666,0.14,0.17857142857142858,0.12611111111111112,0.00800270016160441,0.125,0.11666666666666667,0.1388888888888889,0.23,0.03259601202601325,0.25,0.175,0.25
93,R309-0016,0.95,1,0.19329228243021346,0.03527117867226519,0.1724137931034483,0.16666666666666666,0.24404761904761907,0.20964912280701753,0.11671941822835923,0.13157894736842105,0.125,0.375,0.26166666666666666,0.01600540032320882,0.25,0.25,0.28055555555555556
94,R309-0016,0.98,0,,,,,,,,,,,,,,,
95,R310-0011,0.75,167,0.17373015873015873,0.09126785712129007,0.175,0.07142857142857142,0.31666666666666665,0.2494047619047619,0.11140656579616091,0.2857142857142857,0.0625,0.35714285714285715,0.175,0.11931517552730295,0.16666666666666666,0.08333333333333333,0.375
96,R310-0011,0.85,22,0.3312987012987013,0.0881823933084633,0.3246753246753247,0.2,0.41666666666666663,0.3716666666666667,0.08751983902077416,0.375,0.25,0.45833333333333337,0.325,0.12638125740085918,0.3333333333333333,0.16666666666666666,0.5
97,R310-0011,0.9,6,0.3409343434343434,0.042785744848591205,0.35416666666666663,0.2777777777777778,0.37727272727272726,0.3520238095238095,0.03265574057176242,0.35714285714285715,0.3125,0.4,0.39166666666666666,0.06972166887783966,0.375,0.29166666666666663,0.45833333333333337
98,R310-0011,0.95,0,,,,,,,,,,,,,,,
99,R310-0011,0.98,0,,,,,,,,,,,,,,,
100,R310-0012,0.75,102,0.388734335839599,0.008356315004369981,0.38928571428571423,0.3771929824561403,0.4,0.3300874125874126,0.006938269161146475,0.3295454545454546,0.3221153846153846,0.33916083916083917,0.4888888888888889,0.015214515486254621,0.5,0.4722222222222222,0.5
101,R310-0012,0.85,9,0.30838399474622386,0.05589167384860792,0.32205882352941173,0.2121212121212121,0.3508771929824561,0.2869230769230769,0.02364436567359143,0.2908653846153846,0.25,0.3125,0.3833333333333333,0.06334307917217431,0.3888888888888889,0.2777777777777778,0.4444444444444444
102,R310-0012,0.9,2,0.35904761904761906,0.03377261566951837,0.3666666666666667,0.3,0.38095238095238093,0.30606060606060603,0.008533242671264266,0.3068181818181818,0.29166666666666663,0.3125,0.4611111111111111,0.057601225981465894,0.4722222222222222,0.3611111111111111,0.5
103,R310-0012,0.95,0,,,,,,,,,,,,,,,
104,R310-0012,0.98,0,,,,,,,,,,,,,,,
105,R311-0013,0.75,189,0.3150815139835323,0.03314791007863111,0.3090136054421769,0.27241560060634396,0.35339590964590967,0.45811948400183694,0.05186561879301072,0.4421296296296296,0.40951548451548453,0.5279040404040404,0.25671378968253966,0.037073901409905186,0.2568700396825397,0.2093253968253968,0.3034722222222222
106,R311-0013,0.85,62,0.3521595564957431,0.04224115067899284,0.34129143214509067,0.29496900661039827,0.4002153100045988,0.44222190170346926,0.035105990632118333,0.4378306878306878,0.4023762047191758,0.4965147755470336,0.31795882936507935,0.05003405859648565,0.30477430555555557,0.2534350198412698,0.3821056547619048
107,R311-0013,0.9,34,0.36067698881102284,0.04143649267281559,0.3529107876073162,0.3137111489510836,0.42231644034435456,0.44266780136708334,0.028866049693348078,0.4569327731092437,0.3933823529411764,0.4620870870870871,0.33532738095238096,0.04702328579011678,0.3233134920634921,0.28077876984126987,0.404327876984127
108,R311-0013,0.95,2,0.3355917398380093,0.017338699360859466,0.34365904365904365,0.3076766304347826,0.34974660353565395,0.44049502759633347,0.07960403172511879,0.4233752620545073,0.35795454545454547,0.5726190476190476,0.291733630952381,0.01129963624515243,0.287016369047619,0.2781746031746032,0.3045634920634921
109,R311-0013,0.98,0,,,,,,,,,,,,,,,
110,R312-0010,0.75,180,0.4091328940734997,0.006000969029462163,0.4059049849447976,0.40302646396396397,0.41660336408030385,0.3684420552028867,0.002924657971250123,0.367660656495608,0.3652423233444321,0.37205780546902045,0.46007985430092463,0.010773066254098655,0.4552395629027739,0.4495306808629868,0.4733118520594004
111,R312-0010,0.85,77,0.4152775776042607,0.0036371615814380386,0.4141802763819096,0.4115892972275951,0.4212601468882876,0.36718725951520226,0.002371446923171205,0.3660714285714286,0.3647397905334091,0.37044499699905686,0.4779840291398151,0.008043842938402003,0.47621882880358646,0.47008966096945926,0.4910689268702718
112,R312-0010,0.9,26,0.41833674668201115,0.00210763123450366,0.41920261204499654,0.4156134206385462,0.42063854626668695,0.3644381134940152,0.0017823974314972414,0.36460717009916094,0.36188918814928817,0.3663139669103501,0.4912160268982908,0.002881163942796976,0.49127906976744184,0.4882670215746708,0.4940809750630428
113,R312-0010,0.95,3,0.4205569000611154,0.0007824222534677927,0.41998549963749093,0.41998549963749093,0.42141400069655205,0.36388680659670164,0.0003079399686123616,0.36366191904047973,0.36366191904047973,0.3642241379310345,0.4982558139534884,0.0015922167369336253,0.49709302325581395,0.49709302325581395,0.5
114,R312-0010,0.98,0,,,,,,,,,,,,,,,
115,R312-0012,0.75,156,0.1705050505050505,0.06177466572616175,0.18055555555555555,0.08333333333333333,0.23636363636363636,0.21527777777777776,0.13409702442588553,0.25,0.05555555555555555,0.34375,0.26458333333333334,0.06056017439061931,0.28125,0.16666666666666666,0.3125
116,R312-0012,0.85,30,0.17064102564102565,0.03589476485789223,0.17094017094017094,0.11538461538461539,0.2153846153846154,0.27666666666666667,0.11279282877125754,0.325,0.075,0.3333333333333333,0.28125,0.02209708691207961,0.28125,0.25,0.3125
117,R312-0012,0.9,3,0.11538461538461539,0.0,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.075,0.0,0.075,0.075,0.075,0.25,0.0,0.25,0.25,0.25
118,R312-0012,0.95,0,,,,,,,,,,,,,,,
119,R312-0012,0.98,0,,,,,,,,,,,,,,,
120,R313-0017,0.75,183,0.28233737277215537,0.0670355133332817,0.3025959547698678,0.20833333333333331,0.3656926406926407,0.5564102564102564,0.2038421221984799,0.5416666666666666,0.375,0.8653846153846154,0.22025401069518719,0.050919575599610745,0.23716577540106953,0.16009358288770054,0.2826871657754011
121,R313-0017,0.85,47,0.30935684605249825,0.06986006020801717,0.3051242236024845,0.2159090909090909,0.39384615384615385,0.42073253543841777,0.11544301992573554,0.4356060606060606,0.3051948051948052,0.5972222222222222,0.2756417112299465,0.063510142397845,0.28262032085561495,0.17914438502673796,0.3392379679144385
122,R313-0017,0.9,15,0.3566482865582011,0.06979439773532388,0.36601584606677984,0.2723214285714286,0.4394723092998955,0.5336165223665224,0.14498614720519445,0.4722222222222222,0.37727272727272726,0.7159090909090909,0.28546791443850267,0.05885813047130482,0.3084893048128342,0.21524064171122995,0.35487967914438506
123,R313-0017,0.95,2,0.35512490355943865,0.07740807763825153,0.37499999999999994,0.2757352941176471,0.45238095238095233,0.42020146520146523,0.12346211785161282,0.4403846153846154,0.2785714285714286,0.5916666666666667,0.3220320855614973,0.057589771142587946,0.3312165775401069,0.2446524064171123,0.3755347593582888
124,R313-0017,0.98,0,,,,,,,,,,,,,,,
125,R314-0007,0.75,99,0.0744047619047619,0.059598167840776144,0.07142857142857142,0.0,0.16666666666666666,0.175,0.11180339887498948,0.25,0.0,0.25,0.049999999999999996,0.045643546458763846,0.041666666666666664,0.0,0.125
126,R314-0007,0.85,9,0.08511904761904762,0.04575015643753534,0.0625,0.0625,0.16666666666666666,0.175,0.06846531968814576,0.125,0.125,0.25,0.058333333333333334,0.037267799624996496,0.041666666666666664,0.041666666666666664,0.125
127,R314-0007,0.9,3,0.16606060606060605,0.015912698003777124,0.16666666666666666,0.15,0.18181818181818182,0.20500000000000002,0.02592055169165965,0.2,0.1875,0.25,0.14166666666666666,0.022821773229381916,0.125,0.125,0.16666666666666666
128,R314-0007,0.95,0,,,,,,,,,,,,,,,
129,R314-0007,0.98,0,,,,,,,,,,,,,,,
130,R314-0014,0.75,139,0.1939861151657805,0.017822540488798846,0.1865605658709107,0.17685185185185184,0.2225226662147546,0.513276983465451,0.10064531902788887,0.537640056022409,0.3632051282051282,0.6150210084033614,0.15021303499672928,0.024836196952179035,0.1372411164844407,0.13362434001495188,0.1928937716101299
131,R314-0014,0.85,35,0.3834849447715917,0.025823570165651268,0.38356691622472805,0.35153047215989247,0.42099017012937323,0.5794738824221747,0.13842454800183407,0.6518476621417798,0.4266934046345811,0.7021889400921659,0.3470607303055789,0.028873501038235785,0.35580640827960003,0.29996758480515834,0.3713715423792169
132,R314-0014,0.9,12,0.3658938048291808,0.035164273456099696,0.3564791503645993,0.3173116615067079,0.406770477584431,0.4544578394242293,0.06795213864101653,0.4158201058201058,0.3892526733149105,0.5474468085106383,0.33283045977011494,0.049912652938057835,0.3311015033641716,0.2643437237174096,0.38384336160171945
133,R314-0014,0.95,1,0.33474604086905274,0.04584068613673427,0.3404530629608622,0.2585343616417063,0.3815027438592228,0.38640916090198746,0.058001279031685275,0.39081196581196587,0.3158102766798419,0.46946959534987703,0.36410455214465937,0.0494894962698044,0.3842120479394449,0.2893844617325484,0.41506780908326324
134,R314-0014,0.98,0,,,,,,,,,,,,,,,
135,R315-0009,0.75,289,0.20908726718999002,0.03006731005879869,0.21099744245524296,0.1623931623931624,0.24617985125084518,0.46947649572649575,0.03621171598792272,0.47307692307692306,0.43333333333333335,0.525,0.16577380952380952,0.041434835493864675,0.15922619047619047,0.11160714285714285,0.22172619047619047
136,R315-0009,0.85,166,0.27067492332911514,0.04345417185857231,0.27083333333333337,0.2174089068825911,0.3359674329501916,0.4379166666666667,0.08653014563023255,0.46354166666666663,0.2911931818181818,0.5125,0.25684523809523807,0.059659443682635364,0.24107142857142858,0.18601190476190477,0.32291666666666663
137,R315-0009,0.9,92,0.24224238571958262,0.021457940159013,0.24166666666666667,0.2129032258064516,0.2666666666666667,0.38314717553688143,0.09829952944423212,0.36979166666666663,0.2485294117647059,0.523109243697479,0.23095238095238094,0.02800625284490409,0.23809523809523808,0.19791666666666666,0.2693452380952381
138,R315-0009,0.95,9,0.35063857164026946,0.03355332464090029,0.35319255907491204,0.30296170533861533,0.3943722943722944,0.40218883455725557,0.042794576659156806,0.3956140350877193,0.36109022556390974,0.4496336996336996,0.37351190476190477,0.040425826509542045,0.3705357142857143,0.3333333333333333,0.43154761904761907
139,R315-0009,0.98,0,,,,,,,,,,,,,,,
140,R315-0011,0.75,234,0.4169461297847688,0.007820030588503644,0.4146396396396397,0.4093607305936073,0.4301155821917808,0.40001420867447485,0.004841390944199964,0.3994953742640875,0.39476789929189615,0.40535714285714286,0.4389051808406647,0.013584498640945557,0.43548387096774194,0.4274193548387097,0.4601661779081134
141,R315-0011,0.85,125,0.4239863788475935,0.005906914922673321,0.422972972972973,0.4167213114754098,0.43192819685357,0.3960356138259133,0.0034814916126066748,0.39566395663956644,0.39239598278335724,0.40161290322580645,0.4581622678396872,0.014304435715453838,0.45967741935483875,0.4435483870967742,0.47580645161290325
142,R315-0011,0.9,59,0.4380762411998792,0.019436788052130873,0.43323529411764705,0.41994266994266993,0.47132606915215614,0.44059839840969495,0.10896172933688425,0.39237451737451734,0.3869337979094077,0.6354300385109114,0.4810019550342131,0.014904808080677241,0.4838709677419355,0.45967741935483875,0.5008064516129033
143,R315-0011,0.95,5,0.43968401143431357,0.01604699220759775,0.43323529411764705,0.43126760563380284,0.46835309617918314,0.43605381697486956,0.10889490735830891,0.39237451737451734,0.38095238095238093,0.6306390977443609,0.4920967741935484,0.008271536390295544,0.49193548387096775,0.4838709677419355,0.5008064516129033
144,R315-0011,0.98,0,,,,,,,,,,,,,,,
145,R315-0012,0.75,82,0.25324693422519506,0.022077378815470755,0.2676282051282051,0.22916666666666666,0.2726449275362319,0.2436813186813187,0.03131371056562534,0.24725274725274726,0.21153846153846154,0.27403846153846156,0.27222222222222225,0.02324055629261322,0.2777777777777778,0.25,0.3055555555555556
146,R315-0012,0.85,24,0.27066849816849814,0.029946763177856186,0.2676282051282051,0.22916666666666666,0.3125,0.3173717948717949,0.10084710649735514,0.27403846153846156,0.21153846153846154,0.46153846153846156,0.2777777777777778,0.019641855032959663,0.2777777777777778,0.25,0.3055555555555556
147,R315-0012,0.9,8,0.24963235294117644,0.019258140751329044,0.258578431372549,0.22916666666666666,0.2708333333333333,0.24159798534798535,0.034200300767133006,0.24278846153846154,0.21153846153846154,0.2948717948717949,0.26666666666666666,0.015214515486254621,0.2777777777777778,0.25,0.2777777777777778
148,R315-0012,0.95,2,0.23916666666666667,0.022360679774997904,0.22916666666666666,0.22916666666666666,0.2791666666666667,0.22062937062937063,0.020327890704543536,0.21153846153846154,0.21153846153846154,0.256993006993007,0.2611111111111111,0.024845199749997673,0.25,0.25,0.3055555555555556
149,R315-0012,0.98,0,,,,,,,,,,,,,,,
150,R316-0012,0.75,246,0.20189549961861175,0.0031492902330226575,0.20300751879699247,0.1962962962962963,0.2037037037037037,0.19879857122369407,0.004350991088809637,0.19718309859154928,0.1948529411764706,0.20454545454545456,0.20522388059701493,0.005899771754045487,0.20522388059701493,0.19776119402985073,0.2126865671641791
151,R316-0012,0.85,106,0.2036204238417518,0.0020559059662155375,0.20408163265306123,0.2007042253521127,0.2062937062937063,0.19114035087719297,0.0026514237132127237,0.19078947368421054,0.1875,0.19407894736842105,0.21791044776119403,0.004254385914549026,0.21641791044776118,0.2126865671641791,0.22388059701492538
152,R316-0012,0.9,36,0.20356243074732067,0.004118693923400399,0.2032258064516129,0.19863013698630136,0.20860927152317882,0.18422871289530968,0.0033582163476378875,0.184375,0.17897727272727273,0.1875,0.22761194029850745,0.00875077567131238,0.23134328358208955,0.21641791044776118,0.23507462686567165
153,R316-0012,0.95,2,0.19826244599155105,0.002631685342940356,0.19879518072289157,0.19444444444444445,0.20059880239520958,0.16736219581211093,0.001319642128511715,0.1675,0.16578947368421051,0.1693548387096774,0.24328358208955225,0.007646978183551931,0.2462686567164179,0.23507462686567165,0.25
154,R316-0012,0.98,0,,,,,,,,,,,,,,,
155,R316-0013,0.75,224,0.46036312761641607,0.027294597253586822,0.46024426719840483,0.4339635113696457,0.5027268483150836,0.47858435875850736,0.035011568234780854,0.4847861842105263,0.4391025641025641,0.5287413609782031,0.4827104377104377,0.04241140545190363,0.470959595959596,0.4251683501683502,0.5258417508417508
156,R316-0013,0.85,106,0.5067936913439525,0.03539045275417874,0.5266070104839563,0.4549203387822791,0.5362665760645746,0.4826603078159375,0.015488878265148118,0.4832317073170732,0.46298701298701306,0.49790313852813856,0.5681313131313132,0.055566286842343236,0.5928451178451178,0.4802188552188552,0.6166666666666667
157,R316-0013,0.9,35,0.49689328570722824,0.02665858503155473,0.4943749939149653,0.46979809893845836,0.5360232461602324,0.4485553494862043,0.019488787628165048,0.4440406976744186,0.4242165242165242,0.47367306179265267,0.5702693602693603,0.05665465931671033,0.5712962962962963,0.49276094276094273,0.6394781144781145
158,R316-0013,0.95,2,0.536261059472519,0.008586677717513737,0.5365256560908734,0.523445945945946,0.545856093217739,0.4441727504142005,0.002969241715598776,0.44440491678863775,0.4397727272727273,0.447829131652661,0.6785185185185185,0.022529331942256994,0.6797979797979798,0.6507575757575758,0.7106060606060607
159,R316-0013,0.98,0,,,,,,,,,,,,,,,
